餐厅名称,餐厅图片,菜品类型,推荐菜品,餐厅地址,经度,纬度,附近交通,餐厅电话,开放时间,必吃指数,人均消费,排队情况,附近景点
湖滨美食餐厅,,上海菜/老字号,螺蛳粉,上海市豫园路59号（老城隍庙豫园路59号），四牌楼，黄浦区,121.4913,31.2266,地铁10号线豫园站,021 6320 3677,周一至周日全天营业,4,80,"中等排队,景观位置热门",豫园
湖滨美食餐厅,,上海菜/老字号,蟹粉汤团,上海市豫园路59号（老城隍庙豫园路59号），四牌楼，黄浦区,121.4913,31.2266,地铁10号线豫园站,021 6320 3677,周一至周日全天营业,4,80,"中等排队,景观位置热门",豫园
湖滨美食餐厅,,上海菜/老字号,豆腐汤,上海市豫园路59号（老城隍庙豫园路59号），四牌楼，黄浦区,121.4913,31.2266,地铁10号线豫园站,021 6320 3677,周一至周日全天营业,4,80,"中等排队,景观位置热门",豫园
绿波廊豫园店,,上海菜/老字号,八宝鸭,上海市豫园路385号，黄浦区,121.4872,31.2278,地铁10号线豫园站,021 5385 6060,11:00-20:30,4,100,"中等排队,预订推荐",豫园
绿波廊豫园店,,上海菜/老字号,叉烧,上海市豫园路385号，黄浦区,121.4872,31.2278,地铁10号线豫园站,021 5385 6060,11:00-20:30,4,100,"中等排队,预订推荐",豫园
绿波廊豫园店,,上海菜/老字号,明虾,上海市豫园路385号，黄浦区,121.4872,31.2278,地铁10号线豫园站,021 5385 6060,11:00-20:30,4,100,"中等排队,预订推荐",豫园
绿波廊豫园店,,上海菜/老字号,本帮菜,上海市豫园路385号，黄浦区,121.4872,31.2278,地铁10号线豫园站,021 5385 6060,11:00-20:30,4,100,"中等排队,预订推荐",豫园
绿波廊豫园店,,上海菜/老字号,松鼠鱼,上海市豫园路385号，黄浦区,121.4872,31.2278,地铁10号线豫园站,021 5385 6060,11:00-20:30,4,100,"中等排队,预订推荐",豫园
绿波廊豫园店,,上海菜/老字号,糖醋排骨,上海市豫园路385号，黄浦区,121.4872,31.2278,地铁10号线豫园站,021 5385 6060,11:00-20:30,4,100,"中等排队,预订推荐",豫园
绿波廊豫园店,,上海菜/老字号,红烧肉,上海市豫园路385号，黄浦区,121.4872,31.2278,地铁10号线豫园站,021 5385 6060,11:00-20:30,4,100,"中等排队,预订推荐",豫园
绿波廊豫园店,,上海菜/老字号,虾仁馄饨,上海市豫园路385号，黄浦区,121.4872,31.2278,地铁10号线豫园站,021 5385 6060,11:00-20:30,4,100,"中等排队,预订推荐",豫园
绿波廊豫园店,,上海菜/老字号,蟹粉豆腐,上海市豫园路385号，黄浦区,121.4872,31.2278,地铁10号线豫园站,021 5385 6060,11:00-20:30,4,100,"中等排队,预订推荐",豫园
绿波廊豫园店,,上海菜/老字号,蟹黄面,上海市豫园路385号，黄浦区,121.4872,31.2278,地铁10号线豫园站,021 5385 6060,11:00-20:30,4,100,"中等排队,预订推荐",豫园
豫申园城隍庙小吃世界,,上海小吃,咸水角,上海市重庆北路188号，黄浦区,121.4704,31.2262,地铁10号线豫园站,,周一至周日全天,4,40,中等排队,豫园
豫申园城隍庙小吃世界,,上海小吃,汤面,上海市重庆北路188号，黄浦区,121.4704,31.2262,地铁10号线豫园站,,周一至周日全天,4,40,中等排队,豫园
豫申园城隍庙小吃世界,,上海小吃,炸春卷,上海市重庆北路188号，黄浦区,121.4704,31.2262,地铁10号线豫园站,,周一至周日全天,4,40,中等排队,豫园
豫申园城隍庙小吃世界,,上海小吃,特色小吃,上海市重庆北路188号，黄浦区,121.4704,31.2262,地铁10号线豫园站,,周一至周日全天,4,40,中等排队,豫园
豫申园城隍庙小吃世界,,上海小吃,甜品,上海市重庆北路188号，黄浦区,121.4704,31.2262,地铁10号线豫园站,,周一至周日全天,4,40,中等排队,豫园
豫申园城隍庙小吃世界,,上海小吃,糖油饼,上海市重庆北路188号，黄浦区,121.4704,31.2262,地铁10号线豫园站,,周一至周日全天,4,40,中等排队,豫园
豫申园城隍庙小吃世界,,上海小吃,蒸饺,上海市重庆北路188号，黄浦区,121.4704,31.2262,地铁10号线豫园站,,周一至周日全天,4,40,中等排队,豫园
豫申园城隍庙小吃世界,,上海小吃,豆浆油条,上海市重庆北路188号，黄浦区,121.4704,31.2262,地铁10号线豫园站,,周一至周日全天,4,40,中等排队,豫园
豫申园城隍庙小吃世界,,上海小吃,馄饨,上海市重庆北路188号，黄浦区,121.4704,31.2262,地铁10号线豫园站,,周一至周日全天,4,40,中等排队,豫园
豫申园城隍庙小吃世界,,上海小吃,馄饨汤,上海市重庆北路188号，黄浦区,121.4704,31.2262,地铁10号线豫园站,,周一至周日全天,4,40,中等排队,豫园
鲜得来老吉士生煎,,上海小吃,排骨年糕,上海市黄浦区云南南路36号,121.4799,31.2284,地铁1/2/8号线人民广场站,021-63366108,09:00-20:30,3,20,早晨排队较多,豫园
鲜得来老吉士生煎,,上海小吃,生煎包,上海市黄浦区云南南路36号,121.4799,31.2284,地铁1/2/8号线人民广场站,021-63366108,09:00-20:30,3,20,早晨排队较多,豫园
鲜得来老吉士生煎,,上海小吃,生煸河虾,上海市黄浦区云南南路36号,121.4799,31.2284,地铁1/2/8号线人民广场站,021-63366108,09:00-20:30,3,20,早晨排队较多,豫园
鲜得来老吉士生煎,,上海小吃,馄饨汤,上海市黄浦区云南南路36号,121.4799,31.2284,地铁1/2/8号线人民广场站,021-63366108,09:00-20:30,3,20,早晨排队较多,豫园
鲜得来老吉士生煎,,上海小吃,鲜肉包,上海市黄浦区云南南路36号,121.4799,31.2284,地铁1/2/8号线人民广场站,021-63366108,09:00-20:30,3,20,早晨排队较多,豫园
鲜得来老吉士生煎,,上海小吃,鸡汤面,上海市黄浦区云南南路36号,121.4799,31.2284,地铁1/2/8号线人民广场站,021-63366108,09:00-20:30,3,20,早晨排队较多,豫园
南翔馒头店,,上海小吃,小笼包,上海市黄浦区豫园路85号,121.4916,31.2267,地铁10号线豫园站,021-63554206,10:30-22:00,2,40,高峰期排队1-2小时,豫园
南翔馒头店,,上海小吃,烧卖,上海市黄浦区豫园路85号,121.4916,31.2267,地铁10号线豫园站,021-63554206,10:30-22:00,2,40,高峰期排队1-2小时,豫园
南翔馒头店,,上海小吃,生煎,上海市黄浦区豫园路85号,121.4916,31.2267,地铁10号线豫园站,021-63554206,10:30-22:00,2,40,高峰期排队1-2小时,豫园
南翔馒头店,,上海小吃,蟹粉小笼,上海市黄浦区豫园路85号,121.4916,31.2267,地铁10号线豫园站,021-63554206,10:30-22:00,2,40,高峰期排队1-2小时,豫园
南翔馒头店,,上海小吃,鞣笼,上海市黄浦区豫园路85号,121.4916,31.2267,地铁10号线豫园站,021-63554206,10:30-22:00,2,40,高峰期排队1-2小时,豫园
南翔馒头店,,上海小吃,馄饨,上海市黄浦区豫园路85号,121.4916,31.2267,地铁10号线豫园站,021-63554206,10:30-22:00,2,40,高峰期排队1-2小时,豫园
南翔馒头店,,上海小吃,鲜肉小笼,上海市黄浦区豫园路85号,121.4916,31.2267,地铁10号线豫园站,021-63554206,10:30-22:00,2,40,高峰期排队1-2小时,豫园
老城隍庙小吃,,上海小吃,汤面,上海市福佑路，城隍庙，黄浦区,121.4917,31.2263,地铁10号线豫园站,,10:00-21:30,2,30,通常排队,豫园
老城隍庙小吃,,上海小吃,油条,上海市福佑路，城隍庙，黄浦区,121.4917,31.2263,地铁10号线豫园站,,10:00-21:30,2,30,通常排队,豫园
老城隍庙小吃,,上海小吃,炸春卷,上海市福佑路，城隍庙，黄浦区,121.4917,31.2263,地铁10号线豫园站,,10:00-21:30,2,30,通常排队,豫园
老城隍庙小吃,,上海小吃,糕点,上海市福佑路，城隍庙，黄浦区,121.4917,31.2263,地铁10号线豫园站,,10:00-21:30,2,30,通常排队,豫园
老城隍庙小吃,,上海小吃,糖油饼,上海市福佑路，城隍庙，黄浦区,121.4917,31.2263,地铁10号线豫园站,,10:00-21:30,2,30,通常排队,豫园
老城隍庙小吃,,上海小吃,蒸饺,上海市福佑路，城隍庙，黄浦区,121.4917,31.2263,地铁10号线豫园站,,10:00-21:30,2,30,通常排队,豫园
老城隍庙小吃,,上海小吃,蛋饼,上海市福佑路，城隍庙，黄浦区,121.4917,31.2263,地铁10号线豫园站,,10:00-21:30,2,30,通常排队,豫园
老城隍庙小吃,,上海小吃,豆浆,上海市福佑路，城隍庙，黄浦区,121.4917,31.2263,地铁10号线豫园站,,10:00-21:30,2,30,通常排队,豫园
老城隍庙小吃,,上海小吃,馄饨,上海市福佑路，城隍庙，黄浦区,121.4917,31.2263,地铁10号线豫园站,,10:00-21:30,2,30,通常排队,豫园
老城隍庙小吃,,上海小吃,馄饨汤,上海市福佑路，城隍庙，黄浦区,121.4917,31.2263,地铁10号线豫园站,,10:00-21:30,2,30,通常排队,豫园
Latina,,拉丁美洲菜,拉丁美洲風味,上海市浦东新区陆家嘴环路1000号恒生银行大厦3楼,121.5045,31.2378,地铁2号线陆家嘴站,021-68418877,11:30-22:00,5,200,低,陆家嘴
Latina,,拉丁美洲菜,海鮮,上海市浦东新区陆家嘴环路1000号恒生银行大厦3楼,121.5045,31.2378,地铁2号线陆家嘴站,021-68418877,11:30-22:00,5,200,低,陆家嘴
Latina,,拉丁美洲菜,秘鲁食物,上海市浦东新区陆家嘴环路1000号恒生银行大厦3楼,121.5045,31.2378,地铁2号线陆家嘴站,021-68418877,11:30-22:00,5,200,低,陆家嘴
Latina,,拉丁美洲菜,阿根廷牛排,上海市浦东新区陆家嘴环路1000号恒生银行大厦3楼,121.5045,31.2378,地铁2号线陆家嘴站,021-68418877,11:30-22:00,5,200,低,陆家嘴
Latina,,拉丁美洲菜,雞尾酒,上海市浦东新区陆家嘴环路1000号恒生银行大厦3楼,121.5045,31.2378,地铁2号线陆家嘴站,021-68418877,11:30-22:00,5,200,低,陆家嘴
Simply Thai Restaurant,,泰式料理,冬陰功湯,上海市浦东新区陆家嘴西路168号正大广场5楼,121.499,31.2365,地铁2号线陆家嘴站,021-68877999,11:00-22:00,5,100,低,陆家嘴
Simply Thai Restaurant,,泰式料理,月亮蝦餅,上海市浦东新区陆家嘴西路168号正大广场5楼,121.499,31.2365,地铁2号线陆家嘴站,021-68877999,11:00-22:00,5,100,低,陆家嘴
Simply Thai Restaurant,,泰式料理,泰式咖喱,上海市浦东新区陆家嘴西路168号正大广场5楼,121.499,31.2365,地铁2号线陆家嘴站,021-68877999,11:00-22:00,5,100,低,陆家嘴
Simply Thai Restaurant,,泰式料理,涼拌菜,上海市浦东新区陆家嘴西路168号正大广场5楼,121.499,31.2365,地铁2号线陆家嘴站,021-68877999,11:00-22:00,5,100,低,陆家嘴
Simply Thai Restaurant,,泰式料理,湯類,上海市浦东新区陆家嘴西路168号正大广场5楼,121.499,31.2365,地铁2号线陆家嘴站,021-68877999,11:00-22:00,5,100,低,陆家嘴
Simply Thai Restaurant,,泰式料理,炒麵,上海市浦东新区陆家嘴西路168号正大广场5楼,121.499,31.2365,地铁2号线陆家嘴站,021-68877999,11:00-22:00,5,100,低,陆家嘴
Simply Thai Restaurant,,泰式料理,青木瓜沙拉,上海市浦东新区陆家嘴西路168号正大广场5楼,121.499,31.2365,地铁2号线陆家嘴站,021-68877999,11:00-22:00,5,100,低,陆家嘴
利苑酒家,,粤菜,叉燒包,上海市浦东新区世纪大道8号国金中心商场4楼,121.5068,31.2352,地铁2号线陆家嘴站,021-50128888,10:00-22:00,5,150,中等,陆家嘴
利苑酒家,,粤菜,海鮮,上海市浦东新区世纪大道8号国金中心商场4楼,121.5068,31.2352,地铁2号线陆家嘴站,021-50128888,10:00-22:00,5,150,中等,陆家嘴
利苑酒家,,粤菜,燒賣,上海市浦东新区世纪大道8号国金中心商场4楼,121.5068,31.2352,地铁2号线陆家嘴站,021-50128888,10:00-22:00,5,150,中等,陆家嘴
利苑酒家,,粤菜,粵菜,上海市浦东新区世纪大道8号国金中心商场4楼,121.5068,31.2352,地铁2号线陆家嘴站,021-50128888,10:00-22:00,5,150,中等,陆家嘴
利苑酒家,,粤菜,蛋撻,上海市浦东新区世纪大道8号国金中心商场4楼,121.5068,31.2352,地铁2号线陆家嘴站,021-50128888,10:00-22:00,5,150,中等,陆家嘴
利苑酒家,,粤菜,蝦餃,上海市浦东新区世纪大道8号国金中心商场4楼,121.5068,31.2352,地铁2号线陆家嘴站,021-50128888,10:00-22:00,5,150,中等,陆家嘴
利苑酒家,,粤菜,鴨料理,上海市浦东新区世纪大道8号国金中心商场4楼,121.5068,31.2352,地铁2号线陆家嘴站,021-50128888,10:00-22:00,5,150,中等,陆家嘴
利苑酒家,,粤菜,點心拼盤,上海市浦东新区世纪大道8号国金中心商场4楼,121.5068,31.2352,地铁2号线陆家嘴站,021-50128888,10:00-22:00,5,150,中等,陆家嘴
大蜗牛法国蜗牛餐厅,,法式菜,主菜,上海市浦东南路1166号，浦东新区,121.5122,31.2278,地铁2号线陆家嘴站,021 5833 8989,11:30-23:00,5,180,"无排队,需预订",陆家嘴
大蜗牛法国蜗牛餐厅,,法式菜,前菜,上海市浦东南路1166号，浦东新区,121.5122,31.2278,地铁2号线陆家嘴站,021 5833 8989,11:30-23:00,5,180,"无排队,需预订",陆家嘴
大蜗牛法国蜗牛餐厅,,法式菜,松露料理,上海市浦东南路1166号，浦东新区,121.5122,31.2278,地铁2号线陆家嘴站,021 5833 8989,11:30-23:00,5,180,"无排队,需预订",陆家嘴
大蜗牛法国蜗牛餐厅,,法式菜,法国蜗牛,上海市浦东南路1166号，浦东新区,121.5122,31.2278,地铁2号线陆家嘴站,021 5833 8989,11:30-23:00,5,180,"无排队,需预订",陆家嘴
大蜗牛法国蜗牛餐厅,,法式菜,海鲜,上海市浦东南路1166号，浦东新区,121.5122,31.2278,地铁2号线陆家嘴站,021 5833 8989,11:30-23:00,5,180,"无排队,需预订",陆家嘴
大蜗牛法国蜗牛餐厅,,法式菜,牛排,上海市浦东南路1166号，浦东新区,121.5122,31.2278,地铁2号线陆家嘴站,021 5833 8989,11:30-23:00,5,180,"无排队,需预订",陆家嘴
大蜗牛法国蜗牛餐厅,,法式菜,甜点,上海市浦东南路1166号，浦东新区,121.5122,31.2278,地铁2号线陆家嘴站,021 5833 8989,11:30-23:00,5,180,"无排队,需预订",陆家嘴
大蜗牛法国蜗牛餐厅,,法式菜,芝士拼盘,上海市浦东南路1166号，浦东新区,121.5122,31.2278,地铁2号线陆家嘴站,021 5833 8989,11:30-23:00,5,180,"无排队,需预订",陆家嘴
大蜗牛法国蜗牛餐厅,,法式菜,葡萄酒,上海市浦东南路1166号，浦东新区,121.5122,31.2278,地铁2号线陆家嘴站,021 5833 8989,11:30-23:00,5,180,"无排队,需预订",陆家嘴
大蜗牛法国蜗牛餐厅,,法式菜,鹅肝,上海市浦东南路1166号，浦东新区,121.5122,31.2278,地铁2号线陆家嘴站,021 5833 8989,11:30-23:00,5,180,"无排队,需预订",陆家嘴
新静安粤菜厅陆家嘴,,粤菜,叉烧,上海市世纪大道100号通讯大楼，浦东新区,121.5038,31.2355,地铁2号线陆家嘴站,021 5868 5888,11:00-22:30,5,150,无排队到中等排队,陆家嘴
新静安粤菜厅陆家嘴,,粤菜,排骨,上海市世纪大道100号通讯大楼，浦东新区,121.5038,31.2355,地铁2号线陆家嘴站,021 5868 5888,11:00-22:30,5,150,无排队到中等排队,陆家嘴
新静安粤菜厅陆家嘴,,粤菜,烤乳鸽,上海市世纪大道100号通讯大楼，浦东新区,121.5038,31.2355,地铁2号线陆家嘴站,021 5868 5888,11:00-22:30,5,150,无排队到中等排队,陆家嘴
新静安粤菜厅陆家嘴,,粤菜,烧卖,上海市世纪大道100号通讯大楼，浦东新区,121.5038,31.2355,地铁2号线陆家嘴站,021 5868 5888,11:00-22:30,5,150,无排队到中等排队,陆家嘴
新静安粤菜厅陆家嘴,,粤菜,烧鹅,上海市世纪大道100号通讯大楼，浦东新区,121.5038,31.2355,地铁2号线陆家嘴站,021 5868 5888,11:00-22:30,5,150,无排队到中等排队,陆家嘴
新静安粤菜厅陆家嘴,,粤菜,牛腩面,上海市世纪大道100号通讯大楼，浦东新区,121.5038,31.2355,地铁2号线陆家嘴站,021 5868 5888,11:00-22:30,5,150,无排队到中等排队,陆家嘴
新静安粤菜厅陆家嘴,,粤菜,虾饺,上海市世纪大道100号通讯大楼，浦东新区,121.5038,31.2355,地铁2号线陆家嘴站,021 5868 5888,11:00-22:30,5,150,无排队到中等排队,陆家嘴
新静安粤菜厅陆家嘴,,粤菜,蛋挞,上海市世纪大道100号通讯大楼，浦东新区,121.5038,31.2355,地铁2号线陆家嘴站,021 5868 5888,11:00-22:30,5,150,无排队到中等排队,陆家嘴
新静安粤菜厅陆家嘴,,粤菜,鸡腿饭,上海市世纪大道100号通讯大楼，浦东新区,121.5038,31.2355,地铁2号线陆家嘴站,021 5868 5888,11:00-22:30,5,150,无排队到中等排队,陆家嘴
新静安粤菜厅陆家嘴,,粤菜,鸡蛋仔,上海市世纪大道100号通讯大楼，浦东新区,121.5038,31.2355,地铁2号线陆家嘴站,021 5868 5888,11:00-22:30,5,150,无排队到中等排队,陆家嘴
正大广场日月星海鲜酒楼,,粤菜/海鲜,叉烧,上海市浦东南路999号正大广场42层，浦东新区,121.5089,31.2309,地铁2号线陆家嘴站,021 5887 7777,10:30-22:00,5,180,"无排队到中等排队,需预订",陆家嘴
正大广场日月星海鲜酒楼,,粤菜/海鲜,烤乳鸽,上海市浦东南路999号正大广场42层，浦东新区,121.5089,31.2309,地铁2号线陆家嘴站,021 5887 7777,10:30-22:00,5,180,"无排队到中等排队,需预订",陆家嘴
正大广场日月星海鲜酒楼,,粤菜/海鲜,烧鹅,上海市浦东南路999号正大广场42层，浦东新区,121.5089,31.2309,地铁2号线陆家嘴站,021 5887 7777,10:30-22:00,5,180,"无排队到中等排队,需预订",陆家嘴
正大广场日月星海鲜酒楼,,粤菜/海鲜,牛腩面,上海市浦东南路999号正大广场42层，浦东新区,121.5089,31.2309,地铁2号线陆家嘴站,021 5887 7777,10:30-22:00,5,180,"无排队到中等排队,需预订",陆家嘴
正大广场日月星海鲜酒楼,,粤菜/海鲜,粤式海鲜,上海市浦东南路999号正大广场42层，浦东新区,121.5089,31.2309,地铁2号线陆家嘴站,021 5887 7777,10:30-22:00,5,180,"无排队到中等排队,需预订",陆家嘴
正大广场日月星海鲜酒楼,,粤菜/海鲜,虾饺,上海市浦东南路999号正大广场42层，浦东新区,121.5089,31.2309,地铁2号线陆家嘴站,021 5887 7777,10:30-22:00,5,180,"无排队到中等排队,需预订",陆家嘴
正大广场日月星海鲜酒楼,,粤菜/海鲜,蛋挞,上海市浦东南路999号正大广场42层，浦东新区,121.5089,31.2309,地铁2号线陆家嘴站,021 5887 7777,10:30-22:00,5,180,"无排队到中等排队,需预订",陆家嘴
正大广场日月星海鲜酒楼,,粤菜/海鲜,鲜活海鲜,上海市浦东南路999号正大广场42层，浦东新区,121.5089,31.2309,地铁2号线陆家嘴站,021 5887 7777,10:30-22:00,5,180,"无排队到中等排队,需预订",陆家嘴
正大广场日月星海鲜酒楼,,粤菜/海鲜,鸡腿饭,上海市浦东南路999号正大广场42层，浦东新区,121.5089,31.2309,地铁2号线陆家嘴站,021 5887 7777,10:30-22:00,5,180,"无排队到中等排队,需预订",陆家嘴
